AveLogCPM
Mrpl15	8.85819885094695
Lypla1	8.79702783500671
Gm37988	8.70618290928307
Tcea1	8.91197954257651
Atp6v1h	8.92242252240134
Rb1cc1	8.80896962307035
4732440D04Rik	8.7190162455626
St18	8.71110796564473
Pcmtd1	8.81231100982235
Gm26901	8.70319821938089
Rrs1	8.7387855478707
Mybl1	8.71114414465199
Vcpip1	8.77853188741741
1700034P13Rik	8.70618290928307
Sgk3	8.87666179206266
Mcmdc2	8.70319821938089
Snhg6	8.95642377904537
Cops5	8.8268604157961
Cspp1	8.77501605376262
Arfgef1	8.79080994424941
Slco5a1	8.70319821938089
Ncoa2	8.79225193008263
Tram1	8.94780050201472
Lactb2	8.74023002964495
Eya1	8.70319821938089
Gm9947	8.70319821938089
Msc	8.70319821938089
Terf1	8.7642382376161
Rpl7	11.1161058410697
Rdh10	8.71018775048498
Stau2	8.70732733829163
Ube2w	8.8159615893694
Tceb1	9.24220858108379
Tmem70	8.79254070698578
Ly96	8.82635122941241
Il17a	8.70319821938089
Il17f	8.70319821938089
Mcm3	8.79302844017384
Paqr8	8.70319821938089
Tram2	8.72637318314701
Tmem14a	8.71463164473783
Gm28836	8.70319821938089
Kcnq5	8.70319821938089
Gm26580	8.70319821938089
Ogfrl1	8.8838179866021
B3gat2	8.70319821938089
Smap1	8.88295256196127
Sdhaf4	8.84471087658595
Fam135a	8.70603800537806
Lmbrd1	8.89992172088533
Phf3	8.92636551516076
Ptp4a1	9.67379605282814
Prim2	8.72115521156348
Rab23	8.70319821938089
Bag2	8.70672714909658
Zfp451	8.76891798477129
Bend6	8.71473569190727
Dst	8.82173983467846
Ccdc115	8.81083781076945
Imp4	8.80747734424222
Ptpn18	9.66799728328607
4930568A12Rik	8.70319821938089
Arhgef4	8.70319821938089
Fam168b	8.85472441880547
Plekhb2	8.84827446298964
Hs6st1	8.79848200554082
Uggt1	8.76585074148725
Neurl3	9.40560427680422
Arid5a	8.85092126271506
4930403P22Rik	8.70319821938089
Kansl3	8.77788625464239
Lman2l	8.7979611558204
