GeneName	logFC	logCPM	F	PValue	FDR
Rel	2.05805853381667	9.06844623530392	60.8778898453353	2.50076400097776e-13	2.33230985203803e-09
Gm26917	-1.77216933654263	9.15243709586582	60.1889068305997	3.28864897354487e-13	2.33230985203803e-09
Wfdc17	2.00370467092236	8.77686069754779	71.9030103541022	1.70894469367087e-12	8.07989051167585e-09
Gm2000	-1.48548648448474	9.48389804598337	50.1301938480829	1.95261468258331e-11	6.92397166444043e-08
Rps27rt	-1.13282539445721	10.3137132550705	42.3771857377123	5.10700523516403e-10	1.42620623954568e-06
Actb	-1.03844201208389	12.0461786795471	41.9881595885994	6.03302131787511e-10	1.42620623954568e-06
Ascc3	1.64742475746479	8.88359427843205	51.7599046631004	4.64293374688995e-09	9.40791032369815e-06
Hp1bp3	1.56623082217271	8.92767996485971	39.345824362131	5.52418286054511e-09	9.79437621174649e-06
Ccr7	1.46581788729533	8.89682598532279	33.7006318802668	3.06018048053424e-08	4.82284443732196e-05
Nme2	-1.16949137528603	9.3756055429914	31.1250696995134	7.13551733142718e-08	9.79148304832306e-05
Trip11	1.42675979859607	8.92182700650826	32.9086515911833	7.59350772219075e-08	9.79148304832306e-05
Ktn1	1.39240512121193	8.97949993032795	30.5169142545303	9.38934352108593e-08	0.000107856450465771
Hist1h1e	1.55655714369949	8.82840936059923	37.7019232246766	1.06335916865023e-07	0.000107856450465771
Bank1	1.49721601723754	8.82368809089	42.3034968040876	1.06457297414044e-07	0.000107856450465771
Srrm1	1.31764197465653	8.97878799526722	30.1465156076815	1.59839583596394e-07	0.000147482832353037
Prpf4b	1.27267067469464	9.07873194752794	29.2554188432495	1.66365293122433e-07	0.000147482832353037
Wdr89	-0.81028016865783	10.3015676145091	27.0491327662634	4.56446097781779e-07	0.00038083714417275
Chd2	1.2503834860235	9.00263619715253	25.8495413034184	7.94031502978338e-07	0.00062569682434693
Tax1bp1	1.23122616919015	9.06606182276067	24.1057708688583	1.78707776751123e-06	0.00127659020631112
Zfp9	1.42092221955849	8.72975924707902	52.5979825272914	1.80004259209126e-06	0.00127659020631112
Phlda1	-1.3582484273141	8.74602702311816	33.8363842169177	4.72665100145457e-06	0.00319251513355389
Arid4b	1.13517788469842	8.97236135508305	22.2334277938038	5.58389225073483e-06	0.00359480086273663
Vps4a	1.21513720585803	8.70213536099999	36.0208153703188	5.84709978141643e-06	0.00359480086273663
Stag1	1.28080468045444	8.87117376765201	27.8513077767224	6.08257337180478e-06	0.00359480086273663
Hspa1a	-1.62217383511846	10.6356477217338	21.2653499429167	6.81486674842897e-06	0.00386648279838866
Cdk11b	1.17542082644342	8.92463718193794	23.8174403342019	7.50669153521004e-06	0.00409518895136228
Hivep1	1.32017648960462	8.80773551069091	27.5708773829313	8.50724112587207e-06	0.00433718696573317
Gm42418	0.92678423020701	9.46026795090823	20.7819847488605	8.57727372898776e-06	0.00433718696573317
Fbxo11	1.35929322642393	8.746495450658	40.1489814209526	8.91641060098448e-06	0.00433718696573317
Cd2ap	1.34583993921	8.75358964010059	38.9592091559782	9.17340728792971e-06	0.00433718696573317
Hmgcr	1.14463099957089	9.01226197187812	20.3510826992462	1.05352948098319e-05	0.0048204071478276
Gm43603	1.29765608508532	8.73618245549212	42.6651851671079	1.08996957434899e-05	0.00483129013830191
Cox6a2	-1.30660812625762	8.74262275387982	32.1774455347264	1.34664138704473e-05	0.00571599657404773
Atrx	1.08687907032355	9.01688829918524	19.7458497736036	1.40757913002488e-05	0.00571599657404773
Syap1	1.31310757823229	8.73153968692315	42.3618056767312	1.41046164757241e-05	0.00571599657404773
Suco	1.13934316225306	8.9208169451458	19.5427335742561	1.5516968125058e-05	0.00600902584615232
Mef2c	0.672143903354074	10.2483221637972	19.5216365788731	1.56749828192073e-05	0.00600902584615232
Ddx6	1.18624298226152	8.88298946617915	22.3088096536413	1.62055328241951e-05	0.00604892835732588
Cyp51	1.07893744748958	8.97920978979071	19.2786729634766	1.76166979321194e-05	0.00640705752485081
Rpl41	-0.348782262336296	13.2904584935258	19.0449100459159	1.97149458332162e-05	0.00648084985538589
Kif5b	0.94727200173315	9.26749732696878	18.9997579771388	2.01485430483049e-05	0.00648084985538589
Srrm2	0.728872650274861	9.60600183856547	18.9792007313356	2.03491445350995e-05	0.00648084985538589
Filip1l	1.10777670689459	8.98327613152991	18.9765391617028	2.0375264200147e-05	0.00648084985538589
Usp34	1.25739544699147	8.81051514848393	25.3362116402503	2.08373272531333e-05	0.00648084985538589
