AveLogCPM
Mrpl15	8.78087099233584
Lypla1	8.67382129052282
Gm37988	8.51991412874827
Tcea1	8.8258542343476
Atp6v1h	8.75039758801325
Rb1cc1	8.66045016130078
4732440D04Rik	8.54472229016304
St18	8.53113071067343
Pcmtd1	8.63965461030981
Gm26901	8.51991412874827
Rrs1	8.60988565674985
Mybl1	8.51991412874827
Vcpip1	8.64107479482547
1700034P13Rik	8.51991412874827
Sgk3	8.67854733937921
Mcmdc2	8.53045441674919
Snhg6	8.86533843929488
Cops5	8.71708921959233
Cspp1	8.61593293266242
Arfgef1	8.63409971938759
Slco5a1	8.5231797471838
Ncoa2	8.60090592550106
Tram1	9.14051976234602
Lactb2	8.59635640272581
Eya1	8.53390458445332
Gm9947	8.51991412874827
Msc	8.51991412874827
Terf1	8.62094177653734
Rpl7	11.4581952066925
Rdh10	8.53458428460797
Stau2	8.52680914056694
Ube2w	8.6741116808242
Tceb1	8.97013853800253
Tmem70	8.66737503219959
Ly96	8.55581708928703
Il17a	8.52635838501239
Il17f	8.51991412874827
Mcm3	8.5968621038027
Paqr8	8.52333324534928
Tram2	8.55547717793645
Tmem14a	8.53398945181675
Gm28836	8.51991412874827
Kcnq5	8.51991412874827
Gm26580	8.51991412874827
Ogfrl1	8.74393987363469
B3gat2	8.51991412874827
Smap1	8.80421711040282
Sdhaf4	8.73474365293801
Fam135a	8.52385039111999
Lmbrd1	8.60298306656428
Phf3	8.7368617402372
Ptp4a1	8.98676638119657
Prim2	8.5346776215113
Rab23	8.52331686181826
Bag2	8.54466155368125
Zfp451	8.56973371163199
Bend6	8.51991412874827
Dst	8.54640572050436
Ccdc115	8.68310018897028
Imp4	8.71342839300383
Ptpn18	9.86212630622227
4930568A12Rik	8.51991412874827
Arhgef4	8.52695195172461
Fam168b	8.72102560376215
Plekhb2	8.66466650524422
Hs6st1	8.55965916898022
Uggt1	8.68075199120181
Neurl3	8.80570071497321
Arid5a	8.6919265812935
4930403P22Rik	8.51991412874827
Kansl3	8.57749982276315
Lman2l	8.74570203713181
Cnnm4	8.531198400062
Cnnm3	8.54213542854382
Ankrd23	8.51991412874827
Gm43543	8.51991412874827
Ankrd39	8.57831757266356
Sema4c	8.58209914630696
Cox5b	9.72103535014611
