GeneName	logFC	logCPM	F	PValue	FDR
Apbb1ip	0.818467353315215	9.75978005733609	13.5840120971599	0.000354897291882179	0.0254514738816756
Gm20186	0.856075766853216	9.70541486687608	13.0882418804209	0.000355287071952325	0.0254514738816756
Nudcd3	0.863523205861679	9.6771942883418	15.8724534248274	0.000358821112938306	0.0255754706829996
Abcg1	0.847941690460178	9.48921651401329	49.7238759618026	0.000367715179722497	0.025997814078382
Mapkapk2	-0.898880766599476	9.50427700346685	33.5406859382409	0.000369958463486412	0.025997814078382
Atp8a2	0.979112519431161	9.56953184337453	21.0493402163898	0.000370245237156878	0.025997814078382
Ktn1	0.897734472817658	9.61725781399554	18.4549222715809	0.000389171539917379	0.0271921631634882
Klrc1	-0.887797397233532	9.50072677625377	36.5909885867014	0.000404636686395747	0.0280351787107758
Tmem176a	-0.978134063633213	9.71618854018043	12.8301498671557	0.000405189765630925	0.0280351787107758
Prdm2	0.891005584969925	9.5084892088828	36.8455721649681	0.000415483095095301	0.0286078263147173
Zfp607	0.712977754651558	9.47873600984572	36.7470394695405	0.000418544728202087	0.0286794126802822
Herc1	0.917614369184866	9.63405638037214	17.5757731701604	0.000424924006981624	0.0289765486299392
Srrm2	0.64166595089842	10.3457424530662	12.663854541024	0.000441061230249205	0.0299330741141374
Ccdc50	0.952309151748608	9.59172174106787	19.9149297860929	0.00044793886947115	0.0302550710694228
Dennd4a	0.905443959756276	9.61625040665076	16.0559134595689	0.000453481428696688	0.03048426817362
Pkig	-1.13602045478792	9.54859176601756	36.9033404220257	0.000460872903526257	0.0308350059604548
Birc6	0.893887267665118	9.65031053696287	16.9655266727271	0.000468279309122115	0.0311834446975966
Hist1h1c	-0.960097203946116	9.82690759216154	12.5332858352483	0.000471476094159472	0.0312496117736353
Add3	0.954907467700166	9.52757914004105	28.1881051452547	0.000491158116028146	0.0324027289197359
Ccnd2	0.639284739199827	10.4311089391161	12.4287438055132	0.000497359196944446	0.0325499191338398
Cited4	-0.886818636600524	9.6604517018774	13.5379044751366	0.000497978881277725	0.0325499191338398
Mid1ip1	-1.02560876183547	9.55331897707704	19.7122645836312	0.000512229164683272	0.0333277911553556
Jmjd1c	0.906451983109602	9.54807692520964	24.2121153071013	0.000523437375935814	0.0338762446903856
Xrn2	0.892319140779787	9.64588706480329	15.9272258157164	0.000527087381698256	0.0338762446903856
Ercc6l2	0.840884739628817	9.49325652613408	43.8225574058315	0.000530199509665955	0.0338762446903856
Fam178a	0.935785141661992	9.52582876864223	29.995689468722	0.000530211951583869	0.0338762446903856
Ndufa3	-0.647644684138805	10.1271183528678	12.2471878274197	0.000545792448048594	0.034715336695611
Zcchc7	0.869137686756408	9.66866494682871	16.3310905121195	0.000548760822658866	0.0347483192347918
Pak2	0.8047750370845	9.71986193482647	13.2905149211278	0.000582172421204392	0.0365038949584739
Rapgef6	0.833218161038025	9.69307023828367	12.5528376369505	0.000585441125785381	0.0365038949584739
Kmt2a	0.867545243551153	9.64115846688726	15.1675158916279	0.000587039988223205	0.0365038949584739
Gm9843	-0.51417388847775	10.6942741968512	12.1019290338348	0.000587978147537159	0.0365038949584739
Syngr2	-0.937271913560524	9.60381572745398	18.3258533087998	0.000589353634058836	0.0365038949584739
Smarca5	0.793629678774587	9.74392362429519	12.8118694177669	0.000602075445220675	0.0371297309348263
Fkbp2	-0.891720681365691	9.76028978979827	12.0394890460321	0.000607116824760682	0.0372785499671234
Sacs	0.65826255716692	9.47980366180953	35.3986158112706	0.000614586583951671	0.0375745521843556
Grcc10	-0.788973121715249	9.80134738802761	11.966659949886	0.000630242108884093	0.0383663264910385
Ttc9c	0.861806585623898	9.51833686575013	30.3491364009033	0.000646438035272594	0.0391840901380619
Pkm	-0.690902307935989	9.86118342061616	11.8955953262389	0.000653670843618526	0.0394539031739794
Rps13	0.315240089830125	12.2062047579018	11.8849146598364	0.000657267858906878	0.0395029123336236
Zfp106	0.928617450969147	9.56721949802643	20.1049416086989	0.00066790120860298	0.0399726191680366
Atad2b	0.816528567821563	9.49357694700024	42.9278175009064	0.000680277141473655	0.0405422309859761
Spcs2	-0.715072112987936	10.2788869585493	11.764100632032	0.000699385053589523	0.0414322204880119
Jchain	-1.50374896320453	15.283646475761	11.7594702818922	0.000701052800135565	0.0414322204880119
Tesc	0.776915959662378	9.72730048901062	11.7328023093278	0.000710737048125641	0.0418302667660336
H2-DMa	-0.903572019171142	9.54784336749653	22.4193299044938	0.000746293535097561	0.0437414359579496
Hist2h2ac	0.659138831239363	9.47796915773072	36.2336067832029	0.000752816827749692	0.0439421970567968
Ubb	-0.375266598317996	12.2017296177713	11.6051995796971	0.000758993086341318	0.044055485766203
Cnot6l	0.78751167622924	9.70928673109544	11.8817834523387	0.000760969685047922	0.044055485766203
Ncbp3	0.91667792483519	9.52829892599384	26.0937661159033	0.000772699404810735	0.0445527169017702
Zfp26	0.650635132100911	9.47537564199792	38.2804265075528	0.000778681615569736	0.0447158705880208
Rgs1	0.660100028311436	11.6872926144279	11.5355993216544	0.000786706015968716	0.0449945085907269
Fastk	-0.995366958442872	9.51806571258297	35.0063456076208	0.000793571236626209	0.0451051131555946
Ppp2r2a	0.861564860504041	9.64418185609535	15.0125322249523	0.000795337626655812	0.0451051131555946
Tubb2b	-0.956020233869809	9.50069154617293	41.1971530970407	0.000802311946818492	0.0451051131555946
Rps23	0.266831402721283	12.7033849553548	11.4969894236121	0.000802521233031041	0.0451051131555946
Ccdc93	0.610234883892716	9.47054662959208	48.1586292945711	0.000804539877916344	0.0451051131555946
Actb	-0.53973161137923	12.907911098373	11.4792470983678	0.000809896889342186	0.0452266829859432
Lncpint	0.897993692845834	9.54343842228387	23.0792379112456	0.000815106277371569	0.0453390879930915
Nrip1	0.808579696384389	9.94020906858189	11.4413125881816	0.000825898911421559	0.0457599615609508
Prdx1	-0.71226401749514	10.0305205209811	11.4253228232311	0.000832739965856804	0.0459594695553031
Akap13	0.660657984573254	10.2286797657433	11.4030635500338	0.000842359500764251	0.0463101827862021
Tcf3	-0.892526768064139	9.55777207887746	18.2033528976495	0.000861382315427196	0.0471731535213102
Tpt1	0.299171079352505	12.3363574848653	11.3313265824709	0.000874137782732629	0.04768757811646
Smarca2	0.873765057421436	9.57493142693289	18.2563667903386	0.00088719990143554	0.0480337757192473
Ythdc1	0.778968463481929	9.71856136729503	13.0973182556288	0.000887256714498222	0.0480337757192473
Gdi2	-0.708902536605474	9.87535148385842	11.2914191923155	0.000892341624083377	0.0481253748897286
Sec24a	-0.907412213529498	9.51165617470483	30.5785321809967	0.000898287472732869	0.048147205082849
mt-Cytb	-0.40234336809015	11.4016251298036	11.2758767140702	0.000899535345950013	0.048147205082849
Pole2	-0.775497207625405	9.48464168895224	42.6925185575725	0.000930199474595416	0.0495704778186588
Kdelr2	-0.881424616258334	9.64340380598138	14.6961332025404	0.000938302409508575	0.0495704778186588
Lpin2	0.89237475191097	9.57956188643064	16.8807759767291	0.000943102250090183	0.0495704778186588
Dnajb11	-0.810877912640437	9.72615918166709	11.5308102090915	0.000943536846229872	0.0495704778186588
Fam46a	0.903725213653248	9.58627971194388	16.327564610995	0.000943600466091221	0.0495704778186588
Gusb	-0.944629898907961	9.51318966705252	30.1353846110245	0.000956274594313494	0.0500509182499727
Pmvk	-0.902242334986496	9.51328639868016	29.9455605150887	0.00100731368216948	0.0525284458378379
Dennd2d	0.883104729427244	9.53400602423495	24.64177082907	0.00102076195023032	0.0529224317893933
Rpl23a-ps3	-0.513501385938944	10.7590069288579	11.0284802698356	0.00102233124015043	0.0529224317893933
Arhgef12	0.630222790153363	9.47301860355188	39.9351826402007	0.00102928511070387	0.0530886545826315
