AveLogCPM
Mrpl15	9.19573515015249
Lypla1	9.29830296367045
Gm37988	9.05636471620951
Tcea1	9.15545947062495
Atp6v1h	9.10727999894472
Rb1cc1	9.09933623161138
4732440D04Rik	9.10397332506027
St18	9.05636471620951
Pcmtd1	9.20774188181793
Gm26901	9.05636471620951
Rrs1	9.10487535450462
Mybl1	9.05636471620951
Vcpip1	9.10907242116129
1700034P13Rik	9.05636471620951
Sgk3	9.05636471620951
Mcmdc2	9.05636471620951
Snhg6	9.37176641184117
Cops5	9.26346818188456
Cspp1	9.15515614078059
Arfgef1	9.10701393120092
Slco5a1	9.05636471620951
Ncoa2	9.27573268527009
Tram1	9.43211004014437
Lactb2	9.05636471620951
Eya1	9.10701393120092
Gm9947	9.05636471620951
Msc	9.05636471620951
Terf1	9.16123435859333
Rpl7	11.3724567583808
Rdh10	9.05636471620951
Stau2	9.05636471620951
Ube2w	9.15545947062495
Tceb1	9.3780133822351
Tmem70	9.15092241741799
Ly96	9.1095866773502
Il17a	9.15545325385297
Il17f	9.05636471620951
Mcm3	9.15041479891151
Paqr8	9.05636471620951
Tram2	9.248560660416
Tmem14a	9.05636471620951
Gm28836	9.05636471620951
Kcnq5	9.05636471620951
Gm26580	9.05636471620951
Ogfrl1	9.05636471620951
B3gat2	9.05636471620951
Smap1	9.24326735801578
Sdhaf4	9.24765510105748
Fam135a	9.05636471620951
Lmbrd1	9.24605489833173
Phf3	9.44932842399798
Ptp4a1	9.58538089244805
Prim2	9.15293693898435
Rab23	9.05636471620951
Bag2	9.05636471620951
Zfp451	9.151718101119
Bend6	9.05636471620951
Dst	9.05636471620951
Ccdc115	9.10701393120092
Imp4	9.19907898267513
Ptpn18	9.99587682392706
4930568A12Rik	9.05636471620951
Arhgef4	9.05636471620951
Fam168b	9.15724280266213
Plekhb2	9.11238128720352
Hs6st1	9.05636471620951
Uggt1	9.05636471620951
Neurl3	9.5426317093547
Arid5a	9.10487535450462
4930403P22Rik	9.05636471620951
Kansl3	9.10364888364687
Lman2l	9.10701393120092
Cnnm4	9.10701393120092
Cnnm3	9.1095866773502
Ankrd23	9.05636471620951
Gm43543	9.05636471620951
Ankrd39	9.09933623161138
Sema4c	9.05636471620951
Cox5b	10.0745308166902
Actr1b	9.15092241741799
4933424G06Rik	9.05636471620951
Zap70	9.20266261366903
Tmem131	9.05636471620951
Vwa3b	9.05636471620951
Inpp4a	9.05636471620951
Coa5	9.05636471620951
Unc50	9.10487535450462
Mgat4a	9.19733231558751
2010300C02Rik	9.05636471620951
4930556I23Rik	9.05636471620951
Tsga10	9.05636471620951
Lipt1	9.05636471620951
Mitd1	9.05636471620951
Mrpl30	9.15756654024363
Txndc9	9.29002131557424
Eif5b	9.60219181609437
Rev1	9.05636471620951
Aff3	9.05636471620951
Gm16152	9.05636471620951
Chst10	9.05636471620951
Pdcl3	9.10867157759376
Rpl31	11.3104111389514
Tbc1d8	9.05636471620951
Cnot11	9.10397332506027
Rnf149	9.14962430857756
Creg2	9.05636471620951
D930019O06Rik	9.05636471620951
Map4k4	9.23835435923338
Il1r2	9.05636471620951
Gm16894	9.05636471620951
Il1r1	9.05636471620951
Il1rl2	9.05636471620951
Il1rl1	9.39134154436154
Il18r1	9.05636471620951
Il18rap	9.10907242116129
Slc9a2	9.05636471620951
Mfsd9	9.05636471620951
Mrps9	9.10907242116129
Gpr45	9.05636471620951
Tgfbrap1	9.05636471620951
8430432A02Rik	9.05636471620951
AI597479	9.05636471620951
Fhl2	9.05636471620951
Nck2	9.10397332506027
Gm29155	9.05636471620951
Uxs1	9.05636471620951
Tpp2	9.20440056642634
Mettl21c	9.05636471620951
Gm8251	9.05636471620951
Tex30	9.19907898267513
Kdelc1	9.05636471620951
Bivm	9.05636471620951
Ercc5	9.15083070423561
Wdr75	9.15382443843054
Slc40a1	9.05636471620951
Slc39a10	9.05636471620951
Nabp1	9.72899256000021
Stat4	9.36020217077684
Stat1	9.38394635141896
Gls	9.19828800725206
Nab1	9.11137524740716
Tmem194b	9.1095866773502
Mfsd6	9.1554752667118
Inpp1	9.20189430669664
Hibch	9.151718101119
1700019D03Rik	9.05636471620951
Pms1	9.10397332506027
Ormdl1	9.10701393120092
Osgepl1	9.1095866773502
Asnsd1	9.28807638820727
Stk17b	9.86523133782302
Gtf3c3	9.05636471620951
Pgap1	9.05636471620951
Ankrd44	9.05636471620951
4930444A19Rik	9.05636471620951
Sf3b1	9.56767647743603
Coq10b	9.55647469147944
Hspd1	9.66765313541777
Hspe1	10.5129148450521
Mob4	9.33707863507604
Rftn2	9.05636471620951
Mars2	9.05636471620951
Boll	9.05636471620951
Plcl1	9.10364888364687
4930558J18Rik	9.05636471620951
1700066M21Rik	9.05636471620951
Tyw5	9.15619348115699
9430016H08Rik	9.15042893843655
Kctd18	9.05636471620951
Sgol2a	9.05636471620951
Bzw1	9.41963520411611
Clk1	9.84322055075583
Ppil3	9.05636471620951
Nif3l1	9.05636471620951
Orc2	9.10487535450462
