GeneName	logFC	logCPM	F	PValue	FDR
Nr4a1	2.56138721359353	9.70490580906764	28.3830492488082	9.62363622265699e-07	0.00641082984395027
Mxd1	2.79319830717755	9.93803072325091	26.7207314120982	1.01210031730709e-06	0.00641082984395027
Lilr4b	2.85302394688083	9.66862803033625	26.76768896376	1.35592847799287e-06	0.00641082984395027
Nrip1	2.38398475590266	9.81517085674266	23.2103924657521	4.50537274834453e-06	0.0116556991476909
Bcl11b	2.25742749500952	9.97761124747925	23.2082581474525	4.50952737081515e-06	0.0116556991476909
Gm42418	2.51015475678939	10.6710568296951	23.0017884760743	4.93049879343945e-06	0.0116556991476909
Rps27rt	-1.53639402293644	11.228987086654	22.1506184662761	7.13561152844514e-06	0.0144587877027808
Wdr89	-1.51140358465511	11.0433058043818	21.6899780084101	8.72622623465882e-06	0.0154715991140501
Prkca	2.1052703159667	9.68484730733819	18.3215440482108	3.90758325216788e-05	0.0579371729599021
Gm2000	-1.7942975243054	10.0783471645747	18.221067300838	4.08468506485491e-05	0.0579371729599021
Il18r1	2.14976975115971	9.63087042182513	19.6211398320004	5.59555890822718e-05	0.0721521886857221
Mier1	1.97770573299727	9.7201458800683	19.7278694546665	6.48124424977871e-05	0.0742432703085841
Stmn1	-2.08688268770655	9.51119807725178	22.1666146090354	6.80458625219679e-05	0.0742432703085841
Herpud1	-1.98783287052476	10.1222369289498	16.5228498437841	8.86582204591894e-05	0.0898234427852244
Ccr5	2.09768453895062	9.61238052693516	17.6005850112265	9.5164679888904e-05	0.0899877213029476
Rel	1.97204684565288	9.65547555520654	16.7011529615156	0.000118443351330314	0.0997242404385035
Maf	2.08653686762619	10.1101924949379	15.771959851393	0.000125440734650424	0.0997242404385035
Agfg1	2.09159729765342	9.5401288537531	21.6774870710891	0.00012655360461739	0.0997242404385035
Eprs	2.04289220236032	9.90844092937937	15.628958704916	0.000134053965300216	0.10007481283254
Irf2bp2	2.05185863281689	9.60642911692907	21.3025647947852	0.000154014756588843	0.107991918951418
Chd4	2.03324905257909	9.53450496721821	21.8044465437597	0.000159886512829934	0.107991918951418
Snhg12	1.83568989037056	9.75439972306002	14.849232085091	0.000192901222295713	0.124368678956472
Hspb1	-1.84962655769982	9.48990857117074	19.7458469263516	0.000211795414222052	0.12757583009656
Atxn1	2.01869993689645	9.53085601046003	19.7922917032991	0.000215864348725144	0.12757583009656
Fos	2.12686674902146	10.0896543243452	14.499765994161	0.000227311084481331	0.128967216891328
Ddx6	2.00129340444416	9.59583102469114	20.3626983547427	0.000239796565499676	0.1308182494249
Pak1ip1	1.9966453683773	9.52927215783732	20.0249671194281	0.000255794371070096	0.131100850955044
Cdk12	1.75442183236004	9.73222898655553	15.5275937173451	0.00025880032619439	0.131100850955044
Runx1	1.97898294444735	9.5981633162927	17.9042928157703	0.000300670367159788	0.147058913372222
